deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
2.039160,6.259849,2.511768,6.819204,0.523845,1.275205
5.205292,1.929813,0.710062,8.551184,0.245410,0.663051
1.850772,0.027448,0.029659,5.750592,0.032024,0.321887
2.433234,-2.213142,-1.476130,9.515825,-0.685793,0.379150
9.199618,8.877896,1.535206,6.219194,0.213928,2.272362
1.666085,-0.407944,-0.480255,6.589244,-0.506378,0.262837
1.919105,0.151313,0.157366,5.858839,0.161884,0.328913
8.783313,7.566135,1.422175,9.876507,0.221489,1.278858
8.352857,2.503363,0.582366,9.951886,0.130928,0.888714
3.754208,-8.473703,-2.307487,7.357043,-0.375848,1.589697
7.522212,-5.004990,-1.174197,6.193473,-0.240505,1.546117
2.277597,-7.893075,-2.579742,6.478304,-0.437584,1.702416
2.232812,2.713173,1.764432,6.146831,0.721076,0.653129
1.882986,-9.480923,-2.749479,6.577551,-0.385583,2.059721
11.042852,0.990621,0.178935,7.904277,0.032214,1.404556
1.016286,0.133919,0.262036,6.790794,0.471440,0.151383
4.417121,-0.786863,-0.352580,8.366895,-0.155110,0.539027
4.685520,12.762025,2.437859,5.113709,0.269471,3.452072
9.511420,3.587125,0.721289,6.329391,0.137963,1.641408
2.706521,0.153674,0.113436,5.236070,0.083440,0.518010
2.842702,0.923939,0.628502,6.360022,0.392203,0.477805
11.619589,1.937738,0.330488,9.617883,0.055787,1.230399
3.711665,-0.445270,-0.238789,8.547824,-0.126777,0.438378
6.609819,-2.424819,-0.703215,7.612539,-0.193239,0.944198
0.742898,-4.394926,-2.806688,5.305839,-0.724396,1.195630
1.314975,-0.173885,-0.262943,6.744997,-0.376483,0.197220
6.786542,7.524880,1.673887,9.155530,0.285138,1.247392
0.912690,-0.157037,-0.340781,5.006446,-0.632147,0.185880
2.486044,-0.087238,-0.070153,5.739544,-0.056342,0.433499
0.740990,-6.112113,-2.900304,7.078243,-0.572833,1.270621
5.656319,-10.037173,-2.115239,7.427148,-0.293726,1.883188
2.027421,-1.300349,-1.140584,8.797242,-0.730935,0.289214
2.733462,-8.121897,-2.492299,5.314990,-0.416515,2.119948
9.116296,4.167947,0.857646,6.556595,0.164416,1.576709
11.945961,1.829868,0.303995,6.902718,0.050063,1.757562
12.532707,1.892298,0.299714,5.424041,0.047071,2.345544
5.155996,1.138631,0.434696,9.387657,0.161917,0.566918
2.521025,-0.112177,-0.088934,6.712826,-0.070355,0.376049
5.876111,-0.429297,-0.145857,9.090692,-0.049438,0.648685
10.654424,-3.697304,-0.668036,6.808814,-0.115770,1.687545
5.507602,-2.407137,-0.824078,9.936211,-0.260468,0.622386
0.622736,6.648131,2.954796,5.915047,0.537787,1.675070
7.182086,6.456864,1.464551,5.546915,0.270122,1.907038
9.091562,-1.126330,-0.246519,7.668109,-0.053641,1.197727
2.735619,5.890702,2.272070,7.271200,0.509391,1.118836
9.145787,-4.852405,-0.975594,9.396904,-0.179144,1.146718
1.105625,0.045667,0.082561,5.073085,0.148075,0.218187
0.849918,0.098422,0.230575,5.053136,0.493409,0.169696
5.708892,-5.455397,-1.525393,5.406500,-0.336658,1.612371
3.782704,0.855201,0.444688,5.716766,0.223629,0.684008
0.221546,5.459346,3.060475,5.278924,0.631535,1.585144
0.775941,7.059508,2.922643,8.268609,0.510363,1.262709
0.897298,-5.683660,-2.828431,8.412354,-0.601725,0.979305
9.954130,8.259801,1.385283,6.121639,0.194956,2.291872
6.084357,3.753105,1.105427,6.141569,0.285708,1.225449
1.451766,0.573472,0.752407,8.162544,0.755251,0.195817
1.182008,0.082878,0.140003,7.483146,0.231860,0.158473
2.094695,-4.090274,-2.195006,8.265103,-0.659160,0.685582
2.188186,-5.278413,-2.355614,7.124089,-0.574041,1.022638
2.661060,-1.106627,-0.788206,6.769024,-0.489659,0.436986
9.488590,-9.174281,-1.537117,5.417515,-0.207634,2.693734
2.680198,-10.157310,-2.625616,9.621019,-0.352780,1.482488
14.910609,-1.623017,-0.216846,9.036000,-0.028861,1.663137
1.582374,-0.339928,-0.423211,5.030103,-0.478806,0.324172
0.846589,0.120693,0.283219,5.603667,0.583483,0.153116
0.655831,0.014949,0.045582,5.564989,0.138062,0.117890
6.393332,10.724912,2.066470,5.915668,0.268521,2.538886
8.913755,-6.184712,-1.213158,6.181651,-0.207170,1.867502
2.577680,-14.071388,-2.779238,9.026763,-0.268409,2.238903
7.807783,-1.589347,-0.401631,5.058147,-0.099813,1.585899
3.969011,0.175752,0.088504,7.078999,0.044500,0.561407
8.911149,3.890727,0.823332,6.501242,0.163133,1.538731
3.120049,-0.899516,-0.561381,5.264124,-0.328867,0.625016
8.514131,6.755256,1.341428,6.104531,0.224872,1.921237
4.175084,1.140101,0.533147,7.390191,0.238810,0.592628
7.161877,7.188395,1.574492,8.068920,0.272307,1.397510
11.188284,9.084732,1.364014,6.788989,0.173187,2.296831
4.451733,4.284843,1.532596,7.502294,0.421958,0.910080
3.437091,1.962747,1.037720,9.425657,0.464556,0.439371
1.348711,-0.197328,-0.290556,7.804034,-0.401735,0.175278
5.520593,4.263835,1.315306,5.481865,0.337128,1.369038
6.397571,-9.778320,-1.982863,7.156782,-0.278991,1.934438
3.178263,0.354149,0.221942,9.535118,0.137633,0.336074
4.394674,-0.183901,-0.083644,5.473387,-0.038013,0.803854
7.538843,0.624240,0.165229,6.751317,0.043597,1.121745
