deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
10.779695,6.989430,1.150483,6.184237,0.167783,2.196586
6.661171,10.358413,1.998618,8.307127,0.266670,1.761366
9.406542,1.160418,0.245486,5.526836,0.051616,1.719191
2.502813,5.619269,2.303551,6.161974,0.535985,1.258700
3.058394,-5.961670,-2.193591,6.483590,-0.488276,1.273922
0.890674,-12.208133,-2.995936,7.531780,-0.315070,2.440954
4.224288,6.828012,2.033524,8.589696,0.400728,1.117584
7.730149,-7.059094,-1.480110,6.094777,-0.252189,1.885004
4.265986,-4.735457,-1.675012,6.530185,-0.436321,1.100208
5.472268,8.770201,2.025888,8.835314,0.317187,1.396940
10.304808,-10.029259,-1.543696,7.326414,-0.191642,2.172049
10.925477,-0.834384,-0.152445,6.455819,-0.027801,1.698918
8.252303,-0.471624,-0.114177,6.174392,-0.027614,1.339445
2.556754,-6.210435,-2.360512,6.031301,-0.503418,1.421288
0.233317,11.209669,3.099971,6.786309,0.342604,2.561385
0.720460,14.437291,3.041870,6.590470,0.269631,3.340105
2.929734,-13.080862,-2.700923,6.660636,-0.283359,2.785221
2.245875,-4.857658,-2.275461,5.000888,-0.596109,1.341376
14.587977,-1.505992,-0.205741,5.100418,-0.028011,2.880431
7.870444,4.121431,0.964791,7.443697,0.205895,1.241106
1.925642,5.326849,2.447831,7.071435,0.586231,1.042448
12.523319,0.278888,0.044531,9.617557,0.007099,1.302561
5.532375,10.351532,2.159940,5.717924,0.291964,2.513600
5.727912,-2.854548,-0.924666,5.648836,-0.271889,1.174332
1.717044,8.782977,2.755469,9.354305,0.413375,1.343027
4.725860,9.977468,2.256895,5.073347,0.316429,2.717139
9.846438,1.636822,0.329457,8.550990,0.065611,1.172595
9.418306,-3.317417,-0.677321,8.594275,-0.132316,1.184386
4.391702,5.100361,1.719836,5.424127,0.423140,1.408093
0.207842,-7.209282,-3.083949,9.170657,-0.506209,1.213192
6.239465,6.177937,1.560886,7.761408,0.310169,1.254872
9.013941,8.314190,1.490075,8.163507,0.217643,1.650679
8.160122,-5.958296,-1.261380,5.302381,-0.229358,2.037988
5.574323,-9.537405,-2.083749,7.476162,-0.302997,1.783165
