deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
25.604383,-0.362737,-0.028331,6.517299,-0.002223,3.929206
29.367151,11.268231,0.732756,7.099757,0.045514,4.531093
2.100837,-15.322864,-2.869082,5.018760,-0.250845,4.462153
25.390909,-2.300955,-0.180748,5.683860,-0.014169,4.491611
29.621325,0.146952,0.009924,7.676402,0.000660,3.858815
31.956692,23.486948,1.267614,8.316345,0.059649,5.103756
27.120201,-9.042994,-0.643695,8.329014,-0.044240,3.492335
21.673620,-15.662001,-1.251505,8.712679,-0.087401,3.278964
4.545741,23.571667,2.760575,9.237826,0.162164,3.652990
31.399834,-29.048388,-1.493035,9.926784,-0.063427,4.736998
7.102791,22.239788,2.523324,7.445724,0.161774,4.152867
2.443886,-18.619854,-2.880581,6.919358,-0.208138,3.942562
16.621004,17.472208,1.620720,8.479274,0.119596,3.180885
9.092203,-13.853217,-1.979976,5.726797,-0.199145,3.426384
26.085300,-17.298567,-1.171133,7.124166,-0.070522,4.654980
26.551283,7.325035,0.538373,7.768012,0.038593,3.588904
12.510336,14.959932,1.748671,5.981386,0.156056,3.716055
35.817078,20.418625,1.036259,8.275690,0.048003,5.211961
18.443697,12.411971,1.184701,6.793262,0.100110,3.472052
14.634033,-22.612123,-1.992817,5.834696,-0.124047,5.478898
13.491385,9.937686,1.269733,5.928880,0.140630,3.025402
27.603802,-0.794656,-0.057560,8.455380,-0.004178,3.266447
16.030827,-17.119316,-1.636443,7.005206,-0.123864,3.752946
16.968235,-18.421690,-1.652890,7.058399,-0.116944,3.986937
2.882203,-15.435949,-2.772404,5.554866,-0.245370,3.986298
18.097668,15.354586,1.407163,6.698896,0.108596,3.853045
11.639660,15.133186,1.830305,6.176085,0.164561,3.568959
15.767582,12.372236,1.330638,6.892486,0.122574,3.133975
14.117702,-28.378061,-2.218323,8.259950,-0.112523,4.753770
24.583546,2.612622,0.211755,5.537873,0.017087,4.472518
25.810495,-12.188955,-0.882401,5.879022,-0.059780,5.016376
40.642033,4.120839,0.202096,8.926395,0.009867,4.584158
12.274255,18.449207,1.967481,6.073995,0.149163,4.310593
2.539081,18.969570,2.875474,5.820279,0.204254,4.769854
1.815016,-30.571516,-3.022993,8.489698,-0.129660,5.462104
30.776201,-6.300336,-0.403849,6.162480,-0.025541,5.132506
28.298351,6.669229,0.462904,9.149159,0.031540,3.206287
7.852119,-34.405968,-2.692839,9.184611,-0.110067,5.306448
27.193726,-8.909430,-0.633214,7.082530,-0.043503,4.108666
12.896840,18.910923,1.944536,6.945746,0.143371,3.878337
6.162937,-20.250504,-2.550735,5.958691,-0.178860,4.735756
42.913605,-20.866587,-0.905169,9.798281,-0.036650,5.040339
12.975896,-23.722935,-2.140554,7.533876,-0.129073,4.378413
33.749748,16.282375,0.899009,7.387978,0.046340,5.246962
29.347399,-22.193586,-1.294962,8.251934,-0.065489,4.786369
35.712734,-11.160274,-0.605772,7.315446,-0.031887,5.193694
2.676167,19.593666,2.870106,6.296926,0.197779,4.548646
4.390225,17.505526,2.650147,6.432693,0.211745,3.832773
19.976801,14.942075,1.284403,5.521786,0.095735,4.844035
27.883406,4.488194,0.319188,7.372658,0.022494,3.846992
8.377516,-28.962019,-2.578446,8.843714,-0.126775,4.575298
11.098559,-10.682459,-1.532593,5.071504,-0.178173,3.356400
4.056037,14.841134,2.608028,5.910452,0.245712,3.518944
39.021030,13.238060,0.654140,9.814384,0.031167,4.274273
16.792774,-7.055122,-0.795474,5.334976,-0.084866,3.505895
0.280049,20.604216,3.114411,6.460169,0.191705,4.967505
25.732342,-2.335628,-0.181037,8.207540,-0.014003,3.152399
27.650145,3.003530,0.216404,6.921763,0.015520,4.026018
19.206553,17.681658,1.488167,8.814980,0.103396,3.253599
15.470953,6.017813,0.741932,5.279467,0.087121,3.217574
27.304611,11.412213,0.791784,6.980870,0.052067,4.352036
2.155500,28.888044,2.992637,8.862041,0.136828,4.904782
9.889106,-17.091106,-2.092505,7.401282,-0.173584,3.224875
4.075224,21.942741,2.774335,6.588962,0.174414,4.778924
21.913290,19.864880,1.472813,7.806259,0.090572,4.154325
18.695471,-16.441601,-1.442682,5.604306,-0.105716,4.852427
22.434505,-18.258772,-1.366282,6.266277,-0.087080,4.995671
10.308739,-12.190429,-1.737675,5.548670,-0.189041,3.273866
18.537966,18.288118,1.557227,7.468786,0.107451,3.865486
20.230156,5.063836,0.490543,6.608592,0.046531,3.187497
19.214016,-6.622120,-0.663802,5.533332,-0.064054,3.741170
5.616347,-19.260878,-2.574139,6.444520,-0.189123,4.173766
23.532097,22.761885,1.537525,7.999250,0.084730,4.525576
7.606763,-29.470980,-2.636398,8.507853,-0.126579,4.870413
6.447180,16.368261,2.391149,6.193401,0.208470,3.649942
17.805235,19.450022,1.659037,8.714211,0.111416,3.403054
8.968760,-23.572794,-2.414476,7.005443,-0.147168,4.650311
4.419291,16.960213,2.631792,7.908890,0.217352,3.013466
1.960775,19.416103,2.940301,8.534141,0.201166,3.378864
21.741831,-26.684086,-1.774208,9.668041,-0.089859,4.073893
8.092544,-22.410500,-2.448526,6.441209,-0.156615,4.814928
31.096153,5.313025,0.338448,9.150019,0.021341,3.464238
8.290744,16.781267,2.223844,6.643332,0.189292,3.494318
4.875198,-26.244671,-2.774261,7.398662,-0.146286,5.090242
2.950150,-20.091272,-2.850002,6.500273,-0.192487,4.499408
25.167953,24.813990,1.556633,7.248900,0.079282,5.405123
29.233866,-1.035407,-0.070806,7.389451,-0.004850,3.959470
23.453581,4.236731,0.357432,7.452361,0.029816,3.215158
13.161818,23.184473,2.108932,6.188350,0.129735,5.223712
0.703604,15.490587,3.050812,7.390447,0.252193,3.203891
11.356262,21.724108,2.178231,6.470705,0.143605,4.655686
30.585575,-1.830961,-0.119585,9.396973,-0.007811,3.262603
2.876170,16.383461,2.794028,6.782847,0.232554,3.478378
12.285483,25.405859,2.240760,7.410952,0.126909,4.738966
30.413107,28.353807,1.500741,9.564683,0.065496,4.783686
2.299633,-32.879288,-3.001937,9.129284,-0.120489,5.432209
27.197105,15.611295,1.042174,6.939755,0.063404,4.729933
18.989929,8.136460,0.809598,5.486450,0.076095,3.870409
15.860712,-12.021142,-1.297101,5.054284,-0.120823,4.227760
3.713464,-21.079298,-2.792838,5.551006,-0.182021,5.467307
31.891201,-2.988196,-0.186854,6.847907,-0.011660,4.684283
15.890873,-8.068977,-0.939695,5.239820,-0.101278,3.529729
25.055792,6.220117,0.486663,6.546120,0.037304,3.982948
25.419174,-0.509885,-0.040114,7.607771,-0.003165,3.342108
